lexemesId	meaning	before	after	comment	ignore	verb_type	number	gender
2737	sepulchre				0	n/a	n/a	n/a
2737	grave				0	n/a	n/a	n/a
2738	tear				0	n/a	n/a	n/a
2738	cut off				0	n/a	n/a	n/a
2739	hold fast				0	n/a	n/a	n/a
2740	neck				0	n/a	n/a	n/a
2740	nape				0	n/a	n/a	n/a
2741	before				0	n/a	n/a	n/a
2741	formerly				0	n/a	n/a	n/a
2742	foreknowledge			constr. w/ &;iD,aET'oA&	0	n/a	n/a	n/a
2742	precedence				0	n/a	n/a	n/a
2743	before				0	n/a	n/a	n/a
2743	before			w/ &MeN&	0	n/a	n/a	n/a
2743	formerly			w/ &MeN&	0	n/a	n/a	n/a
2744	go before				0	n/a	n/a	n/a
2745	before				0	n/a	n/a	n/a
2746	first				0	n/a	n/a	n/a
2747	first				0	n/a	n/a	n/a
2747	fore				0	n/a	n/a	n/a
2748	first				0	n/a	n/a	n/a
2749	before				0	n/a	n/a	n/a
2749	front				0	n/a	n/a	n/a
2750	Kidron				0	n/a	n/a	n/a
2751	Cos				0	n/a	n/a	n/a
2752	Quartus				0	n/a	n/a	n/a
2753	shipmaster				0	n/a	n/a	n/a
2753	captain				0	n/a	n/a	n/a
2754	Cauda		(Clauda)		0	n/a	n/a	n/a
2755	sanctuary			w/ &B'e;T,&	0	n/a	n/a	n/a
2755	holy place			w/ &Be;T,&	0	n/a	n/a	n/a
2756	holy				0	n/a	n/a	n/a
2756	saint				0	n/a	n/a	n/a
2757	holiness				0	n/a	n/a	n/a
2757	sanctification				0	n/a	n/a	n/a
2758	consecrate				0	n/a	n/a	n/a
2758	sanctify				0	n/a	n/a	n/a
2759	holiness				0	n/a	n/a	n/a
2760	abide				0	n/a	n/a	n/a
2760	remain				0	n/a	n/a	n/a
2761	woven objects				0	n/a	n/a	n/a
2762	colony				0	n/a	n/a	n/a
2763	Collossae				0	n/a	n/a	n/a
2764	waterpot				0	n/a	n/a	n/a
2765	sustenance				0	n/a	n/a	n/a
2765	food				0	n/a	n/a	n/a
2765	support				0	n/a	n/a	n/a
2766	rise				0	n/a	n/a	n/a
2766	stand				0	n/a	n/a	n/a
2766	establish				0	n/a	n/a	n/a
2766	stand	cause to			0	n/a	n/a	n/a
2767	fathom				0	n/a	n/a	n/a
2768	stature				0	n/a	n/a	n/a
2769	succourer				0	n/a	n/a	n/a
2769	supporter				0	n/a	n/a	n/a
2770	remaining				0	n/a	n/a	n/a
2770	abiding				0	n/a	n/a	n/a
2770	lasting				0	n/a	n/a	n/a
2770	valid				0	n/a	n/a	n/a
2771	covenant				0	n/a	n/a	n/a
2771	standing		up		0	n/a	n/a	n/a
2771	stand				0	n/a	n/a	n/a
2771	pact				0	n/a	n/a	n/a
2772	resurrection				0	n/a	n/a	n/a
2773	cinnamon				0	n/a	n/a	n/a
2774	Cosam				0	n/a	n/a	n/a
2775	basket				0	n/a	n/a	n/a
2776	Cyprus				0	n/a	n/a	n/a
2777	Core				0	n/a	n/a	n/a
2778	thistle				0	n/a	n/a	n/a
2778	thornbush				0	n/a	n/a	n/a
2779	lady				0	n/a	n/a	n/a
2780	Cyrene				0	n/a	n/a	n/a
2781	Cyrenian				0	n/a	n/a	n/a
	Cyrenius				0	n/a	n/a	n/a
2782	Quirinius				0	n/a	n/a	n/a
2783	Corinth				0	n/a	n/a	n/a
2784	Corinthian				0	n/a	n/a	n/a
2785	Cornelius				0	n/a	n/a	n/a
2786	truth				0	n/a	n/a	n/a
2786	verity				0	n/a	n/a	n/a
2787	murderer				0	n/a	n/a	n/a
2787	slayer				0	n/a	n/a	n/a
2788	kill				0	n/a	n/a	n/a
	perish				0	n/a	n/a	n/a
2789	murder				0	n/a	n/a	n/a
2789	slaughter				0	n/a	n/a	n/a
2790	ash				0	n/a	n/a	n/a
2791	narrow				0	n/a	n/a	n/a
2791	thin				0	n/a	n/a	n/a
2791	small				0	n/a	n/a	n/a
2792	narrow	be			0	n/a	n/a	n/a
2793	Cana				0	n/a	n/a	n/a
2794	shrinking				0	n/a	n/a	n/a
2794	listlessness				0	n/a	n/a	n/a
	cut				0	n/a	n/a	n/a
2795	discouraged	be			0	n/a	n/a	n/a
2796	pluck				0	n/a	n/a	n/a
2796	gather				0	n/a	n/a	n/a
2797	violence				0	n/a	n/a	n/a
2797	necessity				0	n/a	n/a	n/a
2797	force				0	n/a	n/a	n/a
2798	violent				0	n/a	n/a	n/a
2799	together	be joined			0	n/a	n/a	n/a
2800	bond				0	n/a	n/a	n/a
2800	fetter				0	n/a	n/a	n/a
2801	accuser				0	n/a	n/a	n/a
2802	accusation				0	n/a	n/a	n/a
2803	accuse				0	n/a	n/a	n/a
2804	summer				0	n/a	n/a	n/a
2805	bedchamber				0	n/a	n/a	n/a
2806	chamberlain				0	n/a	n/a	n/a
2807	Cilicia				0	n/a	n/a	n/a
2808	peril				0	n/a	n/a	n/a
2808	danger				0	n/a	n/a	n/a
2809	smith				0	n/a	n/a	n/a
2810	Cainan		(Enos' son)		0	n/a	n/a	n/a
2811	Cainan		(Arphaxad's son)		0	n/a	n/a	n/a
2812	musical sound				0	n/a	n/a	n/a
2813	timber				1	n/a	n/a	n/a
2813	tree				0	n/a	n/a	n/a
2813	wood				0	n/a	n/a	n/a
2814	Caiaphas				0	n/a	n/a	n/a
2815	Kish				0	n/a	n/a	n/a
2816	harp				0	n/a	n/a	n/a
2817	harpist				1	n/a	n/a	n/a
2818	lessen				1	n/a	n/a	n/a
2818	lighten				0	n/a	n/a	n/a
2818	light of	make			0	n/a	n/a	n/a
2819	little				0	n/a	n/a	n/a
2819	light				0	n/a	n/a	n/a
2819	swift				0	n/a	n/a	n/a
2820	voice				0	n/a	n/a	n/a
2821	Claudia				0	n/a	n/a	n/a
2822	Claudius		(emperor)		0	n/a	n/a	n/a
2823	key				0	n/a	n/a	n/a
2824	Cleopas				0	n/a	n/a	n/a
2825	Cleophas				0	n/a	n/a	n/a
2826	Clement				0	n/a	n/a	n/a
2827	report	good			0	n/a	n/a	n/a
2827	praise				0	n/a	n/a	n/a
2827	commendation				0	n/a	n/a	n/a
2828	laud				0	n/a	n/a	n/a
2829	peel off				0	n/a	n/a	n/a
2830	scales				0	n/a	n/a	n/a
2831	flour				0	n/a	n/a	n/a
2831	meal				0	n/a	n/a	n/a
2832	shrink				0	n/a	n/a	n/a
2833	wrinkle				0	n/a	n/a	n/a
2834	locust				0	n/a	n/a	n/a
2835	nest	make a			0	n/a	n/a	n/a
2836	nest				0	n/a	n/a	n/a
2837	obtain				0	n/a	n/a	n/a
2838	possession				0	n/a	n/a	n/a
2838	goods				0	n/a	n/a	n/a
2838	property				0	n/a	n/a	n/a
2838	substance				0	n/a	n/a	n/a
2839	Candace				0	n/a	n/a	n/a
2840	person				0	n/a	n/a	n/a
2840	individual		(self)		0	n/a	n/a	n/a
2840	substance				0	n/a	n/a	n/a
2841	fearful				0	n/a	n/a	n/a
2842	fear				0	n/a	n/a	n/a
2842	avoid				0	n/a	n/a	n/a
2843	danger				0	n/a	n/a	n/a
2843	fear	cause for			0	n/a	n/a	n/a
2844	fearful				0	n/a	n/a	n/a
2845	centurion				0	n/a	n/a	n/a
2846	pen				0	n/a	n/a	n/a
2846	cane				0	n/a	n/a	n/a
2846	reed				0	n/a	n/a	n/a
2847	Cnidus				0	n/a	n/a	n/a
2848	Cenchrea				0	n/a	n/a	n/a
2849	Canaanite				0	n/a	n/a	n/a
2850	pint				0	n/a	n/a	n/a
2850	pitcher				0	n/a	n/a	n/a
2850	jug				0	n/a	n/a	n/a
	ewer				0	n/a	n/a	n/a
2851	guard				0	n/a	n/a	n/a
2852	Caesar				0	n/a	n/a	n/a
2853	Caesarea				0	n/a	n/a	n/a
2854	Caesarea Philippi				0	n/a	n/a	n/a
2855	cry aloud				0	n/a	n/a	n/a
2855	appeal to			w/ &B'G,eN&	0	n/a	n/a	n/a
2856	cry				0	n/a	n/a	n/a
2856	clamor				0	n/a	n/a	n/a
2857	kneel				0	n/a	n/a	n/a
2858	Cappadocia				0	n/a	n/a	n/a
2859	oppress				0	n/a	n/a	n/a
2860	gather				0	n/a	n/a	n/a
2861	storehouse			w/ &B'e;T,&	0	n/a	n/a	n/a
2861	collection				0	n/a	n/a	n/a
2861	store				0	n/a	n/a	n/a
2862	agree				0	n/a	n/a	n/a
2862	bargain				0	n/a	n/a	n/a
2863	break		(bread)		0	n/a	n/a	n/a
2864	fragment				0	n/a	n/a	n/a
2865	breaking				0	n/a	n/a	n/a
2866	divine				0	n/a	n/a	n/a
2867	divination				0	n/a	n/a	n/a
2867	soothsaying				0	n/a	n/a	n/a
2868	cold	grow			0	n/a	n/a	n/a
2869	cold				0	n/a	n/a	n/a
2870	crowing				0	n/a	n/a	n/a
2871	call				0	n/a	n/a	n/a
2871	read				0	n/a	n/a	n/a
2871	appeal to			w/ &B'G,eN&	0	n/a	n/a	n/a
2872	calling				0	n/a	n/a	n/a
2872	vocation				0	n/a	n/a	n/a
2872	reading				0	n/a	n/a	n/a
2872	lesson				0	n/a	n/a	n/a
2873	calling				0	n/a	n/a	n/a
2873	vocation				0	n/a	n/a	n/a
2874	approach				0	n/a	n/a	n/a
2874	access				0	n/a	n/a	n/a
2875	offering				0	n/a	n/a	n/a
2875	gift				0	n/a	n/a	n/a
	sacrifice				0	n/a	n/a	n/a
2876	near	draw			0	n/a	n/a	n/a
2876	touch				0	n/a	n/a	n/a
2876	come				0	n/a	n/a	n/a
2876	near	bring			0	n/a	n/a	n/a
2876	bring near				0	n/a	n/a	n/a
2876	offer				0	n/a	n/a	n/a
2876	fight				0	n/a	n/a	n/a
2877	war				0	n/a	n/a	n/a
2877	battle				0	n/a	n/a	n/a
2877	fighting				0	n/a	n/a	n/a
2878	hand	at			0	n/a	n/a	n/a
2878	near				0	n/a	n/a	n/a
2878	neighbour				0	n/a	n/a	n/a
2879	nearness				0	n/a	n/a	n/a
2879	access				0	n/a	n/a	n/a
2879	approach				0	n/a	n/a	n/a
2880	crystal				0	n/a	n/a	n/a
2881	Crete				0	n/a	n/a	n/a
2882	Crispus				0	n/a	n/a	n/a
2883	Crescens				0	n/a	n/a	n/a
2884	village				0	n/a	n/a	n/a
2884	field				0	n/a	n/a	n/a
2885	beam				0	n/a	n/a	n/a
2885	plank				0	n/a	n/a	n/a
2886	chalcedony				0	n/a	n/a	n/a
2887	overlay				0	n/a	n/a	n/a
2888	horn				0	n/a	n/a	n/a
2888	corner				0	n/a	n/a	n/a
2889	Carpus				0	n/a	n/a	n/a
2890	sting				0	n/a	n/a	n/a
2891	accuse			always w/ &AeC,aL&	0	n/a	n/a	n/a
2892	boat				0	n/a	n/a	n/a
2893	head				0	n/a	n/a	n/a
2893	skull				0	n/a	n/a	n/a
2894	cold				0	n/a	n/a	n/a
2895	cold				0	n/a	n/a	n/a
2896	chilled	become			0	n/a	n/a	n/a
2897	old	grow			0	n/a	n/a	n/a
2898	elder				0	n/a	n/a	n/a
2899	office of an elder				0	n/a	n/a	n/a
2900	harden				0	n/a	n/a	n/a
2901	hard				0	n/a	n/a	n/a
2901	strong				0	n/a	n/a	n/a
2901	rough				0	n/a	n/a	n/a
2902	sharply				0	n/a	n/a	n/a
2902	severely				0	n/a	n/a	n/a
2903	hardness				0	n/a	n/a	n/a
2903	difficulty				0	n/a	n/a	n/a
2903	severity				0	n/a	n/a	n/a
2904	bow				0	n/a	n/a	n/a
2904	rainbow				0	n/a	n/a	n/a
2905	mystery				0	n/a	n/a	n/a
2906	magnified	be			0	n/a	n/a	n/a
2906	great	made			0	n/a	n/a	n/a
2907	great				0	n/a	n/a	n/a
2907	chief				0	n/a	n/a	n/a
2907	master			w/ suffix	0	n/a	n/a	n/a
2908	steward				0	n/a	n/a	n/a
2909	captain				0	n/a	n/a	n/a
2909	governor				0	n/a	n/a	n/a
2910	priest	chief			0	n/a	n/a	n/a
2911	priest	high			0	n/a	n/a	n/a
2912	synagogue	head of the			0	n/a	n/a	n/a
2913	master				0	n/a	n/a	n/a
2914	myriad				0	n/a	n/a	n/a
2914	thousand				0	n/a	n/a	n/a
2915	greatness				0	n/a	n/a	n/a
2915	priesthood	high		constr. w/ &C'oHNuOT,oA&	0	n/a	n/a	n/a
2916	rabbi				0	n/a	n/a	n/a
2916	master				0	n/a	n/a	n/a
2917	stewardship				0	n/a	n/a	n/a
2918	greatly				0	n/a	n/a	n/a
2919	nurse				0	n/a	n/a	n/a
2919	guardian				0	n/a	n/a	n/a
2919	rearer				0	n/a	n/a	n/a
2920	grow up				0	n/a	n/a	n/a
2920	increase				0	n/a	n/a	n/a
2920	nourish				0	n/a	n/a	n/a
2920	increase	cause			0	n/a	n/a	n/a
2921	usury				0	n/a	n/a	n/a
2921	interest				0	n/a	n/a	n/a
2922	increase				0	n/a	n/a	n/a
2922	enlargement				0	n/a	n/a	n/a
2922	progress				0	n/a	n/a	n/a
2923	womb				0	n/a	n/a	n/a
2924	lie down				0	n/a	n/a	n/a
2925	desire				0	n/a	n/a	n/a
2925	covet				0	n/a	n/a	n/a
2925	lust				0	n/a	n/a	n/a
2926	desirous				0	n/a	n/a	n/a
2927	lust				0	n/a	n/a	n/a
2928	desire				0	n/a	n/a	n/a
2928	lust				0	n/a	n/a	n/a
2929	angry	be			0	n/a	n/a	n/a
2929	provoke				0	n/a	n/a	n/a
2930	anger				0	n/a	n/a	n/a
2930	wrath				0	n/a	n/a	n/a
2930	indignation				0	n/a	n/a	n/a
2931	Rhegium				0	n/a	n/a	n/a
2932	dismount				0	n/a	n/a	n/a
2933	foot				0	n/a	n/a	n/a
2934	soldier	foot			0	n/a	n/a	n/a
2935	brook				0	n/a	n/a	n/a
2936	stone				0	n/a	n/a	n/a
2937	aware				0	n/a	n/a	n/a
2938	rage				0	n/a	n/a	n/a
2938	feel				0	n/a	n/a	n/a
2938	perceive				0	n/a	n/a	n/a
2938	know				0	n/a	n/a	n/a
2939	perception				0	n/a	n/a	n/a
2939	sense				0	n/a	n/a	n/a
2940	journey				0	n/a	n/a	n/a
2941	chastisement				0	n/a	n/a	n/a
2941	instruction				0	n/a	n/a	n/a
2942	flow				0	n/a	n/a	n/a
2942	voyage				0	n/a	n/a	n/a
2942	passage				0	n/a	n/a	n/a
2943	journey				0	n/a	n/a	n/a
2943	flow				0	n/a	n/a	n/a
2943	chastise				0	n/a	n/a	n/a
2943	instruct				0	n/a	n/a	n/a
2943	flow	make			1	n/a	n/a	n/a
2943	supply				1	n/a	n/a	n/a
2944	instructor				0	n/a	n/a	n/a
2945	instructed				0	n/a	n/a	n/a
2946	persecutor				0	n/a	n/a	n/a
2947	persecution				0	n/a	n/a	n/a
2948	persecution				0	n/a	n/a	n/a
2949	follow				0	n/a	n/a	n/a
2949	persecute				0	n/a	n/a	n/a
2950	hastily				0	n/a	n/a	n/a
2951	rashness				0	n/a	n/a	n/a
2951	hastiness				0	n/a	n/a	n/a
2952	agitate				1	n/a	n/a	n/a
2952	frightened	be			0	n/a	n/a	n/a
2952	hurry				0	n/a	n/a	n/a
2953	troubled				0	n/a	n/a	n/a
2954	security				0	n/a	n/a	n/a
2954	earnest				0	n/a	n/a	n/a
2954	pledge				0	n/a	n/a	n/a
2955	Rome				0	n/a	n/a	n/a
2956	Latin	in			0	n/a	n/a	n/a
2957	Roman				0	n/a	n/a	n/a
2958	Roman citizenship				0	n/a	n/a	n/a
2959	run				0	n/a	n/a	n/a
2960	course				0	n/a	n/a	n/a
2961	orator				0	n/a	n/a	n/a
2961	rhetorician				0	n/a	n/a	n/a
2961	barrister				0	n/a	n/a	n/a
2962	drunk	become			0	n/a	n/a	n/a
2963	drunkard				0	n/a	n/a	n/a
2964	drunkenness				0	n/a	n/a	n/a
2965	shout				1	n/a	n/a	n/a
2965	uproar	cause an			0	n/a	n/a	n/a
2966	uproar				0	n/a	n/a	n/a
2967	Reuben		(the tribe)		0	n/a	n/a	n/a
2968	Rhoda				0	n/a	n/a	n/a
2969	Rhodes				0	n/a	n/a	n/a
2970	glad	be			0	n/a	n/a	n/a
2970	rejoice				0	n/a	n/a	n/a
2971	gladness				0	n/a	n/a	n/a
2971	exultation				0	n/a	n/a	n/a
2972	ample	be			0	n/a	n/a	n/a
2972	enlarged	be			0	n/a	n/a	n/a
2972	relieve				0	n/a	n/a	n/a
2973	spirit				0	n/a	n/a	n/a
2973	wind				0	n/a	n/a	n/a
2973	breath				0	n/a	n/a	n/a
2974	spiritual				0	n/a	n/a	n/a
2975	spiritually				0	n/a	n/a	n/a
2976	spiritual				0	n/a	n/a	n/a
2977	relief				0	n/a	n/a	n/a
2977	relaxation				0	n/a	n/a	n/a
2977	easing				0	n/a	n/a	n/a
2978	ample				0	n/a	n/a	n/a
2978	large				0	n/a	n/a	n/a
2979	height				0	n/a	n/a	n/a
2980	high				0	n/a	n/a	n/a
2980	high	most			0	n/a	n/a	n/a
2981	high	be			0	n/a	n/a	n/a
2981	exalt				0	n/a	n/a	n/a
2982	height				0	n/a	n/a	n/a
2982	high place				0	n/a	n/a	n/a
2983	exaltation				0	n/a	n/a	n/a
2983	high estate				0	n/a	n/a	n/a
2984	high				0	n/a	n/a	n/a
2984	loud voice			w/ &XoLoA&	0	n/a	n/a	n/a
2985	hill				0	n/a	n/a	n/a
2986	spear				0	n/a	n/a	n/a
2986	lance				0	n/a	n/a	n/a
2987	foam				0	n/a	n/a	n/a
2988	foam		(at the mouth)		0	n/a	n/a	n/a
2989	Rufus				0	n/a	n/a	n/a
2990	Rahab				0	n/a	n/a	n/a
2991	Rehoboam				0	n/a	n/a	n/a
2992	nether				0	n/a	n/a	n/a
2992	millstone				0	n/a	n/a	n/a
2992	mill				0	n/a	n/a	n/a
2993	Rachel				0	n/a	n/a	n/a
2994	merciful				0	n/a	n/a	n/a
2994	compassionate				0	n/a	n/a	n/a
2995	compassion				0	n/a	n/a	n/a
2995	mercy				0	n/a	n/a	n/a
2995	pity				0	n/a	n/a	n/a
2995	kindliness				0	n/a	n/a	n/a
2996	beloved				0	n/a	n/a	n/a
2997	love				0	n/a	n/a	n/a
2997	mercy	have			0	n/a	n/a	n/a
2997	mercy	have			0	n/a	n/a	n/a
2997	compassion	have			0	n/a	n/a	n/a
2998	friend				0	n/a	n/a	n/a
2999	bowels				0	n/a	n/a	n/a
2999	mercy				0	n/a	n/a	n/a
3000	friendship				0	n/a	n/a	n/a
3001	love				0	n/a	n/a	n/a
3001	friendship				0	n/a	n/a	n/a
3002	merciful				0	n/a	n/a	n/a
3003	tender				0	n/a	n/a	n/a
3003	compassionate				0	n/a	n/a	n/a
3003	kind				0	n/a	n/a	n/a
3004	tenderness				0	n/a	n/a	n/a
3004	lovingkindness				0	n/a	n/a	n/a
3005	protect				0	n/a	n/a	n/a
3006	far place				0	n/a	n/a	n/a
3006	place	far			0	n/a	n/a	n/a
3006	afar	from		w/ &MeN&	0	n/a	n/a	n/a
3007	far				0	n/a	n/a	n/a
3007	distant				0	n/a	n/a	n/a
3007	remote				0	n/a	n/a	n/a
3008	away	keep	from		0	n/a	n/a	n/a
3008	remove				0	n/a	n/a	n/a
3009	creep				0	n/a	n/a	n/a
3010	creeping thing				0	n/a	n/a	n/a
3011	wet	be			1	n/a	n/a	n/a
3011	moisten				0	n/a	n/a	n/a
3012	moist		(green)		0	n/a	n/a	n/a
3012	humid				0	n/a	n/a	n/a
3013	murmur				0	n/a	n/a	n/a
3014	murmuring				0	n/a	n/a	n/a
3015	smell				0	n/a	n/a	n/a
3016	smell				0	n/a	n/a	n/a
3016	odour				0	n/a	n/a	n/a
3016	perfume				0	n/a	n/a	n/a
3017	head				0	n/a	n/a	n/a
3017	beginning				0	n/a	n/a	n/a
3017	chiefs				0	n/a	p	n/a
3018	best				0	n/a	n/a	n/a
3018	choicest				0	n/a	n/a	n/a
3018	excellent				0	n/a	n/a	n/a
3019	beginning				0	n/a	n/a	n/a
3019	fruits	first		(pl)	0	n/a	n/a	n/a
3020	principality				0	n/a	n/a	n/a
3020	sovereignty				0	n/a	n/a	n/a
3022	soft	be			0	n/a	n/a	n/a
3022	tender	be			0	n/a	n/a	n/a
3023	soft				0	n/a	n/a	n/a
3023	delicate				0	n/a	n/a	n/a
3024	chariot				0	n/a	n/a	n/a
3025	mount				0	n/a	n/a	n/a
3025	ride				0	n/a	n/a	n/a
3025	constructed	be			0	n/a	n/a	n/a
3025	ride	make			0	n/a	n/a	n/a
3026	band				0	n/a	n/a	n/a
3026	fastening				0	n/a	n/a	n/a
	connexion				0	n/a	n/a	n/a
3027	end	draw to an	(day)		0	n/a	n/a	n/a
3027	bow				0	n/a	n/a	n/a
3028	bind				0	n/a	n/a	n/a
3029	horse				0	n/a	n/a	n/a
3030	put				0	n/a	n/a	n/a
3030	place				0	n/a	n/a	n/a
3030	cast				0	n/a	n/a	n/a
3031	foundation				0	n/a	n/a	n/a
3032	sign	make a			0	n/a	n/a	n/a
3032	beckon				0	n/a	n/a	n/a
3033	evening				0	n/a	n/a	n/a
3034	Arimathaea				0	n/a	n/a	n/a
3035	Ramah				0	n/a	n/a	n/a
3036	meditate				0	n/a	n/a	n/a
3036	think				0	n/a	n/a	n/a
3036	consider				0	n/a	n/a	n/a
3036	plan				0	n/a	n/a	n/a
3037	consideration				0	n/a	n/a	n/a
3037	care				0	n/a	n/a	n/a
3037	concern				0	n/a	n/a	n/a
3038	sprinkle				0	n/a	n/a	n/a
3038	bespatter				0	n/a	n/a	n/a
3039	sprinkling				0	n/a	n/a	n/a
3039	aspersion				0	n/a	n/a	n/a
3040	sprinkled				0	n/a	n/a	n/a
3041	Rhesa				0	n/a	n/a	n/a
3042	broken	be			0	n/a	n/a	n/a
3043	bruised				0	n/a	n/a	n/a
3044	flock				0	n/a	n/a	n/a
3045	feed				0	n/a	n/a	n/a
3045	tend				0	n/a	n/a	n/a
	rule				0	n/a	n/a	n/a
3046	shepherd				0	n/a	n/a	n/a
3046	pastor				0	n/a	n/a	n/a
3047	pasture				0	n/a	n/a	n/a
3048	reconcile				0	n/a	n/a	n/a
3049	reconciliation				0	n/a	n/a	n/a
3050	Ruth				0	n/a	n/a	n/a
3051	think				0	n/a	n/a	n/a
3052	mind				0	n/a	n/a	n/a
3052	conscience				0	n/a	n/a	n/a
3052	fool			w/ &KaSi;R&	0	n/a	n/a	n/a
3052	thought				0	n/a	n/a	n/a
3052	idea				0	n/a	n/a	n/a
3052	conception				0	n/a	n/a	n/a
3053	mind				0	n/a	n/a	n/a
3053	thought				0	n/a	n/a	n/a
3053	imagination				0	n/a	n/a	n/a
3054	tremble				0	n/a	n/a	n/a
3054	shake				0	n/a	n/a	n/a
3054	quiver				0	n/a	n/a	n/a
3054	sway				0	n/a	n/a	n/a
3055	quarrel				0	n/a	n/a	n/a
3055	complaint				0	n/a	n/a	n/a
3055	grumbling				0	n/a	n/a	n/a
3055	murmuring				0	n/a	n/a	n/a
3055	muttering				0	n/a	n/a	n/a
3056	thunder				0	n/a	n/a	n/a
3057	thunder				0	n/a	n/a	n/a
3058	move				0	n/a	n/a	n/a
3059	wink				0	n/a	n/a	n/a
3059	movement				0	n/a	n/a	n/a
3059	flashing				0	n/a	n/a	n/a
3059	glance		(of eye)		0	n/a	n/a	n/a
3060	slacken				1	n/a	n/a	n/a
3060	faint				0	n/a	n/a	n/a
3060	leave				0	n/a	n/a	n/a
3060	allow				0	n/a	n/a	n/a
3061	loose				0	n/a	n/a	n/a
3061	soft				0	n/a	n/a	n/a
3062	Rephan				0	n/a	n/a	n/a
3063	Rebecca				0	n/a	n/a	n/a
3064	fan	winnowing			0	n/a	n/a	n/a
3065	swarm with			w/ &B'&	0	n/a	n/a	n/a
3066	pavement				0	n/a	n/a	n/a
3067	set closely				0	n/a	n/a	n/a
3068	spittle				0	n/a	n/a	n/a
3069	spit				0	n/a	n/a	n/a
3070	fool				0	n/a	n/a	n/a
3071	dance				0	n/a	n/a	n/a
3071	mourn				0	n/a	n/a	n/a
3072	patch				0	n/a	n/a	n/a
3072	cloth	piece of			0	n/a	n/a	n/a
3073	press down				0	n/a	n/a	n/a
3074	blame				0	n/a	n/a	n/a
3074	fault	find			0	n/a	n/a	n/a
3074	accuse				0	n/a	n/a	n/a
3075	accusation				0	n/a	n/a	n/a
3075	blame				0	n/a	n/a	n/a
3075	blameless			w/ &D'LoA&	0	n/a	n/a	n/a
3076	confer		a favour	w/ &Ya;BuOT,oA&	0	n/a	n/a	n/a
	offer				0	n/a	n/a	n/a
3077	gift				0	n/a	n/a	n/a
3078	mark				0	n/a	n/a	n/a
3079	engrave				0	n/a	n/a	n/a
3079	foreordain			w/ &XD,oM&	0	n/a	n/a	n/a
3080	wickedness				0	n/a	n/a	n/a
3080	ungodliness				0	n/a	n/a	n/a
3081	impious				0	n/a	n/a	n/a
3081	wicked				0	n/a	n/a	n/a
3081	ungodly				0	n/a	n/a	n/a
3082	wickedly	act			0	n/a	n/a	n/a
3083	tremble				0	n/a	n/a	n/a
3084	trembling				0	n/a	n/a	n/a
3084	tremor				0	n/a	n/a	n/a
3085	trembling				0	n/a	n/a	n/a
3086	instruction				0	n/a	n/a	n/a
3086	admonition				0	n/a	n/a	n/a
	admonish				0	n/a	n/a	n/a
3087	instruct				0	n/a	n/a	n/a
3087	advise				0	n/a	n/a	n/a
3087	admonish				0	n/a	n/a	n/a
3088	abundance				0	n/a	n/a	n/a
3089	boil				1	n/a	n/a	n/a
3089	fervent in spirit	be		w/ &B'RuOK&	0	n/a	n/a	n/a
3090	heat				0	n/a	n/a	n/a
3091	demon				0	n/a	n/a	n/a
3091	spirit	evil			0	n/a	n/a	n/a
3092	Saul				0	n/a	n/a	n/a
3093	Saul		(son of Kish)		0	n/a	n/a	n/a
3094	ask				0	n/a	n/a	n/a
3094	inquire				0	n/a	n/a	n/a
3094	salute			w/ &WLoMoA&	0	n/a	n/a	n/a
3094	lend				0	n/a	n/a	n/a
3095	request				0	n/a	n/a	n/a
3095	petition				0	n/a	n/a	n/a
3096	silken				0	n/a	n/a	n/a
3097	down	let			0	transitive	n/a	n/a
3097	descend				0	intransitive	n/a	n/a
3098	captive	lead			0	n/a	n/a	n/a
3099	captivity				0	n/a	n/a	n/a
3100	captivity				0	n/a	n/a	n/a
3101	neighbor				0	n/a	n/a	n/a
3102	rod				0	n/a	n/a	n/a
3102	sceptre				0	n/a	n/a	n/a
3102	tribe				0	n/a	n/a	n/a
3102	magistrates			&WoX*La; WaB,*YeA&	0	n/a	n/a	n/a
3102	staff				0	n/a	n/a	n/a
3103	path				0	n/a	n/a	n/a
3104	lead				0	n/a	n/a	n/a
3104	direct				0	n/a	n/a	n/a
3105	blade				0	n/a	n/a	n/a
3105	ear				0	n/a	n/a	n/a
3105	spike				0	n/a	n/a	n/a
3106	seventh				0	n/a	n/a	n/a
3107	seven				0	n/a	n/a	n/a
3108	seventy				0	n/a	n/a	n/a
3109	forgive				0	n/a	n/a	n/a
3109	leave				0	n/a	n/a	n/a
3109	allow				0	n/a	n/a	n/a
	reserve				0	n/a	n/a	n/a
3110	remission				0	n/a	n/a	n/a
3110	forgiveness				0	n/a	n/a	n/a
	divorcement				0	n/a	n/a	n/a
3110	repudiation				0	n/a	n/a	n/a
3110	release				0	n/a	n/a	n/a
3111	child	young			0	n/a	n/a	n/a
3111	infant				0	n/a	n/a	n/a
3111	babe				0	n/a	n/a	n/a
3112	branch				0	n/a	n/a	n/a
3112	vine-shoot				0	n/a	n/a	n/a
3113	rest				0	n/a	n/a	n/a
3114	Sabbath				0	n/a	n/a	n/a
3115	anise				0	n/a	n/a	n/a
3115	dill				0	n/a	n/a	n/a
3116	go astray				0	n/a	n/a	n/a
3117	change				0	n/a	n/a	n/a
3118	change				0	n/a	n/a	n/a
3118	alteration				0	n/a	n/a	n/a
3118	variation				0	n/a	n/a	n/a
