id	lexemeId	cons	voc	seyame	ignore	enclitic	isLexeme	rest	suffix_gender	suffix_person	suffix_number	suffix_contraction	prefix_code	gender	person	number	state	aspect	verbal_conjugation
4754	730	WNTDMRWN	WNET^D^@MRUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	imperfect	ethpael
4755	730	LMTDMRW	LMET^D^@MARUW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	infinitive	ethpael
4756	730	MTDMR	MET^D^@M@R	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	participles	ethpael
4757	730	MTDMRJN	MET^D^@MRIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	participles	ethpael
4758	730	TTDMR	T^ET^D^@M@R	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperfect	ethpael
4759	730	TTDMRWN	T^ET^D^@MRUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperfect	ethpael
4760	730	DMR	DMR	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4761	730	NTDMR	NET^D^@M@R	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	ethpael
4762	730	NTDMRWN	NET^D^@MRUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	imperfect	ethpael
4763	730	>TDMRT	>ET^D^@MRET#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	perfect	ethpael
4764	730	>TDMRT	>ET^D^@MR@T#	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	perfect	ethpael
4765	730	MTDMRW	MET^D^@MARUW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	infinitive	ethpael
4766	731	WBTDMRT>	W@B#T#ED#MRAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	f	n/a	p	emphatic	n/a	n/a
4767	731	WDTDMRT>	W@D^T#ED#MRAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	10	f	n/a	p	emphatic	n/a	n/a
4768	731	WTDMRT>	WT#ED#MRAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	n/a	p	emphatic	n/a	n/a
4769	731	TDMWRT>	T^ED#MUWRT^A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
4770	731	TDMRT>	T^ED#MRAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	p	emphatic	n/a	n/a
4771	731	TDMRTH	T^ED#MRAT#EH	1	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	p	emphatic	n/a	n/a
4772	732	DMRJS	D^@M@RIJS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
4773	733	DMTDN>	D^MET^D^NE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	participles	ethpeal
4774	733	WMTDNJN	WMET^D^NEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	participles	ethpeal
4775	733	LMTDNJW	LMET^D^NAJUW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	infinitive	ethpeal
4776	733	DN>	DN>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4777	733	MTDN>	MET^D^NE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	participles	ethpeal
4778	733	MTDNJN	MET^D^NEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	participles	ethpeal
4779	733	MTDNJW	MET^D^NAJUW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	infinitive	ethpeal
4780	734	DDNX>	D^D#ANXA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	3	s	n/a	active_participle	peal
4781	734	DMDNX	D^M@D#N@X	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	active_participle	aphel
4782	734	DNX	D^N@X	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4783	734	DNX	D^AN@X	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	peal
4784	734	NDNX	NED#N@X	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	peal
4785	734	DNX>	D^ANXA>	0	0	0	0	5	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	active_participle	peal
4786	734	MDNX	M@D#N@X	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	aphel
4787	735	DNX>	D^ENXA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4788	736	BMDNX>	B^M@D#NXA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
4789	736	MDNX>	M@D#NXA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
4790	736	MDNXJ	M@D#NX@J	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	construct	n/a	n/a
4791	737	BDNJ>JL	B^D#ANIJ>JEL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
4792	737	DNJ>JL	D^ANIJ>JEL	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
4793	738	D<K>	D^A<K^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	active_participle	peal
4794	738	D<KW	D^<EK#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	peal
4795	738	WD<KW	WD#@<EK#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	perfect	pael
4796	738	LMD<KW	LM@D#<AK#UW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	infinitive	pael
4797	738	ND<K	N@D#<EK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	aphel
4798	738	TD<KWN	T^D#@<K#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperfect	pael
4799	738	D<K	D^<EK#	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4800	738	D<KW	D^@<EK#W	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	pael
4801	738	MD<KW	M@D#<AK#UW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	infinitive	pael
4802	739	D<R	D^<@R	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4803	740	MD<RNJT>	MD#@<RANIJT#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
4804	740	MD<RN>	MD#@<RANA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4805	741	DP>	D^@P^A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4806	741	DP>	D^@P^E>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
4807	742	BDPNH	B^D#@P#NEH	0	0	0	0	1	m	3	s/n/a	suffix	1	f	n/a	s	emphatic	n/a	n/a
4808	742	DPN>	D^@P#NA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
4809	743	DQ	D^@Q	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4810	744	DQDQ>	D^@QD^QE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
4811	744	WDQDQ>	WD#@QD^QE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	p	emphatic	n/a	n/a
4812	745	DDQL>	D^D#EQLE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	n/a	p	emphatic	n/a	n/a
4813	745	DQL>	D^EQLE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	p	emphatic	n/a	n/a
4814	746	DDQRW	D^@D#Q@RW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	perfect	peal
4815	746	DDQRWHJ	D^D#@QRUWH#_J	0	0	0	0	1	m	3	s/n/a	suffix	2	m	3	s	n/a	perfect	peal
4816	746	WDQRH	WD#@QREH	0	0	0	0	1	m	3	s/n/a	suffix	3	m	3	s	n/a	perfect	peal
4817	746	DQR	D^Q@R	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4818	746	DQRW	D^Q@RW	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	peal
4819	747	DWR	DWR	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
4820	748	DDJRH	D^D#@JREH	0	0	0	0	1	m	3	s/n/a	suffix	2	f	n/a	s	emphatic	n/a	n/a
4821	748	DJR>	D^@JRA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
4822	749	BDR>	B^D#ARA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
4823	749	DBDR>	D^@B#D#ARE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	m	n/a	p	emphatic	n/a	n/a
4824	749	DR>	D^ARE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
4825	749	WDRH	WD#AREH	0	0	0	0	1	m	3	s/n/a	suffix	3	m	n/a	s	emphatic	n/a	n/a
4826	749	LDR>	LD#ARE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	p	emphatic	n/a	n/a
4827	749	DR>	D^ARA>	0	0	0	1	3	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4828	750	BDRT>	B^D#ART^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
4829	750	DDRT>	D^D#ART^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	n/a	s	emphatic	n/a	n/a
4830	750	DRT>	D^ART^A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
4831	750	DRTH	D^ART^EH	0	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	s	emphatic	n/a	n/a
4832	750	WLDRT>	W@LD#ART^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	11	f	n/a	s	emphatic	n/a	n/a
4833	750	LDRT>	LD#ART^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	f	n/a	s	emphatic	n/a	n/a
4834	750	LDRTH	LD#ART^EH	0	0	0	0	1	m	3	s/n/a	suffix	4	f	n/a	s	emphatic	n/a	n/a
4835	751	MDJRJN	MED#JARIJN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	absolute	n/a	n/a
4836	751	MDJR>	MED#JARA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4837	752	TDRJWHJ	T^ED#REJWH#_J	0	0	0	0	1	m	3	s/n/a	suffix	0	f	3	s	n/a	imperfect	peal
4838	752	DR>	D^RA>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4839	765	DRC	D^R@C	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4840	753	DRB>	D^ERB^I>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
4841	753	WDRB>	WD#ERB^I>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
4842	753	LDRB>	LD#ERB^I>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
4843	754	DRG>	D^@RG#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4844	754	DRG>	D^@RG^E>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
4845	754	LDRG>	LD#@RG^E>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	p	emphatic	n/a	n/a
4846	755	WDRDR>	WD#@RD^RE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	p	emphatic	n/a	n/a
4847	755	DRDR>	D^@RD^RA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4848	755	DRDR>	D^@RD^RE>	1	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
4849	756	WDWRSL>	WD#UWRSIL@>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
4850	756	DWRSL>	D^UWRSIL@>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
4851	757	DWRKT>	D^UWRK^T#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
4852	758	>DRK	>@D#REK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	imperfect	aphel
4853	758	>DRK	>@D#REK#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	aphel
4854	758	>DRKH	>@D#RK#EH	0	0	0	0	1	m	3	s/n/a	suffix	0	m	3	s	n/a	perfect	aphel
4855	758	>DRKW	>@D#REK#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	aphel
4856	758	>DRKNJ	>@D#RK#@NJ	0	0	0	0	1	c/n/a	1	s/n/a	suffix	0	m	3	s	n/a	perfect	aphel
4857	758	>DRKT	>@D#RK#ET#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	perfect	aphel
4858	758	D>DRKT	D^@>D#RK#ET#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	c	1	s	n/a	perfect	aphel
4859	758	DMDRK	D^M@D#REK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	active_participle	aphel
4860	758	DMDRK>	D^M@D#RK#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	3	s	n/a	active_participle	aphel
4861	758	DNDRKWN	D^N@D#RK#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	imperfect	aphel
4862	758	DTDRKWN	D^T#@D#RK#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	2	p	n/a	imperfect	aphel
4863	758	W>DRK	W@>D#REK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	2	s	n/a	imperative	aphel
4864	758	LMDRKW	LM@D#RAK#UW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	infinitive	aphel
4865	758	NDRK	N@D#REK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	imperfect	aphel
4866	758	NDRKKWN	N@D#REK#K#UWN	0	0	0	0	1	m	2	p	suffix	0	m	3	s	n/a	imperfect	aphel
4867	758	DRK	D^REK#	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4868	758	MDRK	M@D#REK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	aphel
4869	758	MDRK>	M@D#RK#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	active_participle	aphel
4870	758	NDRKWN	N@D#RK#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	imperfect	aphel
4871	758	TDRKWN	T^@D#RK#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperfect	aphel
4872	758	>DRK	>@D#REK#	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperative	aphel
4873	758	MDRKW	M@D#RAK#UW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	infinitive	aphel
4874	758	NDRK	N@D#REK#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	aphel
4875	759	BDRKT>	B^@D#RAK#T^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
4876	759	DRKT>	D^RAK#T^A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
4877	760	BDRMSWQ	B^D#@RMSUWQ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
4878	760	DBDRMSWQ	D^@B#D#@RMSUWQ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	n/a	n/a	n/a	n/a	n/a	n/a
4879	760	LDRMSWQ	LD#@RMSUWQ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
4880	760	DRMSWQ	D^@RMSUWQ	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
4881	761	DDRMWSQJ>	D^D#@RMUWSQAJE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	p	emphatic	n/a	n/a
4882	761	DRMSWQJ>	D^@RMSUWQAJA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4883	761	DRMWSQJ>	D^@RMUWSQAJE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
4884	762	BDR<H	B^@D#RA<EH	0	0	0	0	1	m	3	s/n/a	suffix	1	m	n/a	s	emphatic	n/a	n/a
4885	762	DR<WHJ	D^RA<@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	p	emphatic	n/a	n/a
4886	762	DR<JHWN	D^RA<@JHUWN	1	0	0	0	1	m	3	p	suffix	0	m	n/a	p	emphatic	n/a	n/a
4887	762	WBDR<>	WB#@D#RA<A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	m	n/a	s	emphatic	n/a	n/a
4888	762	WDR<H	W@D#RA<EH	0	0	0	0	1	m	3	s/n/a	suffix	3	m	n/a	s	emphatic	n/a	n/a
4889	762	DR<>	D^RA<A>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4890	762	DR<>	D^RA<E>	1	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
4891	763	DWRC>	D^UWRACA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4892	764	DRWC>	D^ARUWCA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4893	765	>TDRCW	>ET^D^@R@CW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	ethpael
4894	765	DDRCJN	D^D#ARCIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	active_participle	peal
4895	765	DMDRC	D^@MD#@R@C	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	passive_participle	pael
4896	765	DMDRCJN	D^@MD#@RCIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	passive_participle	pael
4897	765	DRC	D^AREC	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	peal
4898	765	DRCJN	D^ARCIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	active_participle	peal
4899	765	WDRC	WD#AREC	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	active_participle	peal
4900	765	WDRC	WD#@REC	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	m	2	s	n/a	imperative	pael
4901	765	WDRCJN	WD#ARCIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	active_participle	peal
4902	765	MDRC	MD#@R@C	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	passive_participle	pael
4903	765	MDRCJN	MD#@RCIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	passive_participle	pael
4904	765	DRC	D^@REC	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperative	pael
4905	766	BDRC>	B^@D#RACA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
4906	766	DRC>	D^RACA>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4907	767	DH>	D^HA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
4908	767	H>	HA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
4909	767	WH>	WHA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
4910	768	DHBJL	D^HAB#EJL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
4911	768	HBJL	HAB#EJL	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
4912	769	HB	H@B#	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
4913	770	HBB>	H@B^AB#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4914	770	WHBBH	WH@B^AB#EH	0	0	0	0	1	m	3	s/n/a	suffix	3	m	n/a	s	emphatic	n/a	n/a
4915	771	HBT>	H@B#T^A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	absolute	n/a	n/a
4916	772	>THG>	>ET#H@G^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperative	ethpael
4917	772	HG>	HG>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4918	773	WHGM	W@HG#@M	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	perfect	peal
4919	773	HGM	HG#@M	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
4920	774	DHGMWN>	D^HIG#MUWNA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	emphatic	n/a	n/a
4921	774	HGMWN>	HIG#MUWNA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4922	774	HGMWN>	HIG#MUWNE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
4923	774	WHGMWN>	WHIG#MAWNA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	s	emphatic	n/a	n/a
4924	774	WHGMWN>	WHIG#MUWNE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	p	emphatic	n/a	n/a
4925	774	LHGMWN>	LHIG#MAWNA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	s	emphatic	n/a	n/a
4926	774	HGMWN>	HIG#MAWNA>	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4927	775	BHGMNWT>	B^HIG#MANUWT#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
4928	775	HGMNWT>	HIG#MANUWT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
4929	776	HGR	HAG#AR	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
4930	777	DHDJWV>	D^HED#JUWVA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	emphatic	n/a	n/a
4931	777	HDJWV>	HED#JUWVA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4932	777	HDJWV>	HED#JUWVE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
4933	777	WHDJWV>	WHED#JUWVE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	p	emphatic	n/a	n/a
4934	778	BHDMJ	B^H@D^AM@J	1	0	0	0	1	c/n/a	1	s/n/a	suffix	1	m	n/a	p	emphatic	n/a	n/a
4935	778	BHDMJKWN	B^H@D^AM@JK^UWN	1	0	0	0	1	m	2	p	suffix	1	m	n/a	p	emphatic	n/a	n/a
4936	778	BHDMJN	B^H@D^AM@JN	1	0	0	0	1	c/n/a	1	p	suffix	1	m	n/a	p	emphatic	n/a	n/a
4937	778	DHDM>	D^H@D^AMA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	emphatic	n/a	n/a
4938	778	DHDM>	D^H@D^AME>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	p	emphatic	n/a	n/a
4939	778	HDM	H@D^AM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	absolute	n/a	n/a
4940	778	HDM>	H@D^AMA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
4941	778	HDM>	H@D^AME>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
4942	778	HDMJK	H@D^AM@JK^	1	0	0	0	1	m	2	s/n/a	suffix	0	m	n/a	p	emphatic	n/a	n/a
4943	778	HDMJKWN	H@D^AM@JK^UWN	1	0	0	0	1	m	2	p	suffix	0	m	n/a	p	emphatic	n/a	n/a
