lexemesId	cons	voc	seyame	ignore	enclitic	isLexeme	rest	suffix_gender	suffix_person	suffix_number	suffix_contraction	prefix_code	gender	person	number	state	aspect	verbal_conjugation
783	DNHWJN	D^NEHWJAN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	3	p	n/a	imperfect	peal
783	DTHW>	D^T#EHWE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	3	s	n/a	imperfect	peal
783	DTHW>	D^T#EHWE>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	2	m	2	s	n/a	imperfect	peal
783	DTHWWN	D^T#EHWUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	2	p	n/a	imperfect	peal
783	HW>	HWA>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
783	HW>	HAWE>	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	peal
783	HWW	HW@W	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	peal
783	HWW	HW@W	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperative	peal
783	HWJ	HWIJ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperative	peal
3193	CKX	CK^@X	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
783	HWJ	HW@J	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	p	n/a	perfect	peal
783	HWJ	H#_W@J	0	0	1	0	2	c/n/a	n/a	s/n/a	n/a	0	f	3	p	n/a	perfect	peal
783	HWJ>	HAWJA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	active_participle	peal
783	HWJHJ	HWAJH#_J	0	0	0	0	1	m	3	s/n/a	suffix	0	m	3	s	n/a	perfect	peal
783	HWJN	HW@JN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	perfect	peal
783	HWJN	HW@JN	0	0	1	0	2	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	perfect	peal
783	HWJN	HAWEJN	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	active_participle	peal
783	HWJN	HAWJAN	0	0	0	0	4	c/n/a	n/a	s/n/a	n/a	0	f	3	p	n/a	active_participle	peal
783	HWJN	HAWJAN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	p	n/a	active_participle	peal
783	HWJNN	HAWEJN@N	0	0	0	0	1	c/n/a	1	p	contraction	0	m	1	p	n/a	active_participle	peal
783	HWJT	HWIJT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	perfect	peal
783	HWJT	HW@JT^	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	perfect	peal
783	HWJTWN	HW@JT^UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	perfect	peal
783	HWJTJ	HW@JT^J	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	2	s	n/a	perfect	peal
1600	NKTWB	NEK#T^UWB#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	peal
783	HWT	HWAT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	perfect	peal
1371	N>LD	NI>L@D#	0	0	0	0	79	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	peal
783	W>HW>	WE>HWE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	c	1	s	n/a	imperfect	peal
783	WDHWJTWN	WD#@HW@JT^UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	10	m	2	p	n/a	perfect	peal
783	WDNHWWN	W@D#NEHWUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	10	m	3	p	n/a	imperfect	peal
783	WDTHWWN	W@D#T#EHWUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	10	m	2	p	n/a	imperfect	peal
783	WHW>	W@HWA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	perfect	peal
783	WHW>	WHAWE>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	active_participle	peal
783	WHWW	W@HW@W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	perfect	peal
783	WHWW	W@HW@W	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	m	2	p	n/a	imperative	peal
783	WHWJ	W@HWIJ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	2	s	n/a	imperative	peal
783	WHWJ	W@HW@J	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	3	p	n/a	perfect	peal
783	WHWJ>	WHAWJA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	3	s	n/a	active_participle	peal
783	WHWJN	WHAWEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	active_participle	peal
783	WHWJN	W@HW@JN	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	c	1	p	n/a	perfect	peal
783	WHWJN	WHAWJAN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	3	p	n/a	active_participle	peal
783	WHWJT	W@HWIJT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	c	1	s	n/a	perfect	peal
783	WHWJT	W@HW@JT^	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	m	2	s	n/a	perfect	peal
783	WHWJTWN	W@HW@JT^UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	2	p	n/a	perfect	peal
783	WHWJTJ	W@HW@JT^J	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	2	s	n/a	perfect	peal
783	WHWT	W@HWAT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	3	s	n/a	perfect	peal
783	WNHW>	WNEHWE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	imperfect	peal
783	WNHW>	WNEHWE>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	c	1	p	n/a	imperfect	peal
783	WNHWWN	WNEHWUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	imperfect	peal
783	WNHWJN	WNEHWJAN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	3	p	n/a	imperfect	peal
783	WTHW>	WT#EHWE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	2	s	n/a	imperfect	peal
783	WTHW>	WT#EHWE>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	f	3	s	n/a	imperfect	peal
783	WTHWWN	WT#EHWUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	2	p	n/a	imperfect	peal
783	LMHW>	LMEHWA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	infinitive	peal
783	NHW>	NEHWE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	peal
783	NHW>	NEHWE>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	imperfect	peal
783	NHWWN	NEHWUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	imperfect	peal
783	NHWJN	NEHWJAN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	p	n/a	imperfect	peal
783	THW>	T^EHWE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperfect	peal
783	THW>	T^EHWE>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	imperfect	peal
783	THWWN	T^EHWUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperfect	peal
783	HW>	H#_WA>	0	0	1	0	4	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
783	HWJT	H#_W@JT^	0	0	1	0	3	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	perfect	peal
783	HWT	H#_WAT#	0	0	1	0	3	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	perfect	peal
783	HWW	H#_W@W	0	0	1	0	4	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	peal
783	HWJT	H#_WIJT#	0	0	1	0	4	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	perfect	peal
783	HWJTJN	HW@JT^EJN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	2	p	n/a	perfect	peal
783	DHW>	D^HAWE>	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	active_participle	peal
783	HWJTWN	HW@JT^UWN	0	0	1	0	2	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	perfect	peal
3509	LJV>	LIJVA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
783	MHW>	MEHWA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	infinitive	peal
784	HWMN>WS	HUWMENE>AWS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
785	WMHWNJN	W@MH@WNIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	passive_participle	pael
785	HWN	HWN	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
785	MHWNJN	MH@WNIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	passive_participle	pael
786	HWN>	H@WNA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
786	HWNH	H@WNEH	0	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
787	BHWC<	B^HUWCA<	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
787	HWC<	HUWCA<	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
788	HWT>	H@WT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
789	DHJDJN	D^HAJD^EJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
972	LMXJBW	L@MX@JAB#UW	0	0	0	0	125	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	infinitive	pael
972	WNXJBWN	W@NX@JB#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	imperfect	pael
972	DNXJB	D^@NX@JEB#	0	0	0	0	34	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	imperfect	pael
790	BHJKL>	B^H@JK^LA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
790	BHJKL>	B^H@JK^LE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	p	emphatic	n/a	n/a
790	BHJKLH	B^H@JK^LEH	0	0	0	0	1	m	3	s/n/a	suffix	1	m	n/a	s	emphatic	n/a	n/a
790	DBHJKL>	D^@B#H@JK^LA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	m	n/a	s	emphatic	n/a	n/a
790	DHJKL>	D^H@JK^LA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	emphatic	n/a	n/a
790	DHJKLH	D^H@JK^LEH	0	0	0	0	1	m	3	s/n/a	suffix	2	m	n/a	s	emphatic	n/a	n/a
790	HJKL>	H@JK^LA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
790	HJKL>	H@JK^LE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
790	HJKLH	H@JK^LEH	0	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
790	HJKLH	H@JK^LAH	0	0	0	0	2	f	3	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
790	WBHJKL>	W@B#H@JK^LA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	m	n/a	s	emphatic	n/a	n/a
790	WHJKL>	WH@JK^LA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	s	emphatic	n/a	n/a
790	WLHJKLN	W@LH@JK^L@N	0	0	0	0	1	c/n/a	1	p	suffix	11	m	n/a	s	emphatic	n/a	n/a
790	LHJKL>	LH@JK^LA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	s	emphatic	n/a	n/a
790	LHJKLH	LH@JK^LEH	0	0	0	0	1	m	3	s/n/a	suffix	4	m	n/a	s	emphatic	n/a	n/a
791	DHKWT	D^HAK#WAT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
791	HKWT	HAK#WAT#	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
791	WHKWT	WHAK#WAT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
792	HKJL	HAK#IJL	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
793	DHKN	D^HAK#@N	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	absolute	n/a	n/a
793	DHKN>	D^HAK#@NA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	emphatic	n/a	n/a
793	HKN	HAK#@N	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	absolute	n/a	n/a
793	HKN>	HAK#@NA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	emphatic	n/a	n/a
793	WHKN>	WHAK#@NA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	n/a	n/a	n/a	emphatic	n/a	n/a
794	WMHLLJN	W@MH@LLIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	active_participle	pael
794	HLL	HLL	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
794	MHLLJN	MH@LLIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	active_participle	pael
795	HLLWJ>	H@LELUWJ@>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
796	HLJ	HELIJ	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
797	DHLKW	D^H@LEK#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	perfect	pael
797	DMHLK	D^@MH@LEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	active_participle	pael
797	DMHLKJN	D^@MH@LK#IJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	active_participle	pael
797	DNHLK	D^@NH@LEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	imperfect	pael
797	DNHLK	D^@NH@LEK#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	2	c	1	p	n/a	imperfect	pael
797	DTHLKWN	D^@T#H@LK#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	2	p	n/a	imperfect	pael
797	HLK	H@LEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperative	pael
797	HLK	H@LEK#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	pael
797	HLKW	H@LEK#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperative	pael
797	HLKW	H@LEK#W	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	pael
797	HLKN	H@LEK#N	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	perfect	pael
797	HLKT	H@LK#@T#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	perfect	pael
797	HLKTWN	H@LEK#T^UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	perfect	pael
797	W>HLK	WE>H@LEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	c	1	s	n/a	imperfect	pael
797	WHLK	WH@LEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	2	s	n/a	imperative	pael
797	WHLK	WH@LEK#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	perfect	pael
797	WHLKW	WH@LEK#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	2	p	n/a	imperative	pael
797	WMHLK	W@MH@LEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	active_participle	pael
797	WMHLK>	W@MH@LK#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	3	s	n/a	active_participle	pael
797	WMHLKJN	W@MH@LK#IJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	active_participle	pael
797	WMHLKJNN	W@MH@LK#IJN@N	0	0	0	0	1	c/n/a	1	p	contraction	3	m	1	p	n/a	active_participle	pael
797	LMHLKW	L@MH@LAK#UW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	infinitive	pael
797	MHLK	MH@LEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	pael
797	MHLKJN	MH@LK#IJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	active_participle	pael
797	MHLKJNN	MH@LK#IJN@N	0	0	0	0	1	c/n/a	1	p	contraction	0	m	1	p	n/a	active_participle	pael
797	NHLK	NH@LEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	pael
797	NHLK	NH@LEK#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	imperfect	pael
797	NHLKWN	NH@LK#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	imperfect	pael
797	THLKWN	T^H@LK#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperfect	pael
797	>HLK	>EH@LEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	imperfect	pael
797	MHLK>	MH@LK#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	active_participle	pael
797	MHLKW	MH@LAK#UW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	infinitive	pael
798	HLKTH	H@LK#AT#EH	1	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	p	emphatic	n/a	n/a
798	HLKT>	HL@K#T#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
798	HLKT>	H@LK#AT#A>	1	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	f	n/a	p	emphatic	n/a	n/a
799	LHLS	LHEL@S	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
799	HLS	HEL@S	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
800	MHM>	M@HME>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	aphel
800	THM>	T^@HME>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperfect	aphel
800	HM>	HM>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
801	BHD>	B^HAD#E>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	n/a	n/a	n/a
801	BHLJN	B^HALEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	c	n/a	p	n/a	n/a	n/a
801	BHN>	B^HANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	n/a	n/a	n/a
801	DBHLJN	D^@B#HALEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	c	n/a	p	n/a	n/a	n/a
801	DBHN>	D^@B#HANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	m	n/a	s	n/a	n/a	n/a
801	DHD>	D^HAD#E>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	n/a	s	n/a	n/a	n/a
801	DHLJN	D^HALEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	c	n/a	p	n/a	n/a	n/a
801	DHN>	D^HANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	n/a	n/a	n/a
971	DTXWJT>	D^T#@XWIJT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	2	f	n/a	s	emphatic	n/a	n/a
970	DNXW>	D^@NX@WE>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	2	c	1	p	n/a	imperfect	pael
801	DLHD>	D^@LHAD#E>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	8	f	n/a	s	n/a	n/a	n/a
801	DLHLJN	D^@LHALEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	8	c	n/a	p	n/a	n/a	n/a
801	DLHN>	D^@LHANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	8	m	n/a	s	n/a	n/a	n/a
801	HD>	HAD#E>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	n/a	n/a	n/a
801	HLJN	HALEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	n/a	p	n/a	n/a	n/a
801	HLJN	HALEJN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	n/a	p	n/a	n/a	n/a
801	HN>	HANA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	n/a	n/a	n/a
970	W>XW>	WE>X@WE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	c	1	s	n/a	imperfect	pael
970	DXWJ	D^X@WIJ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	perfect	pael
801	WBHD>	W@B#HAD#E>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	f	n/a	s	n/a	n/a	n/a
801	WBHLJN	W@B#HALEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	c	n/a	p	n/a	n/a	n/a
801	WBHN>	W@B#HANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	m	n/a	s	n/a	n/a	n/a
801	WDHLJN	W@D#HALEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	10	c	n/a	p	n/a	n/a	n/a
801	WHD>	WHAD#E>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	n/a	s	n/a	n/a	n/a
801	WHLJN	WHALEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	c	n/a	p	n/a	n/a	n/a
801	WHN>	WHANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	s	n/a	n/a	n/a
970	WXWJT	WX@WIJT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	c	1	s	n/a	perfect	pael
962	WXDRJ	W@XD#AR@J	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	p	construct	n/a	n/a
801	WLHD>	W@LHAD#E>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	11	f	n/a	s	n/a	n/a	n/a
801	WLHLJN	W@LHALEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	11	c	n/a	p	n/a	n/a	n/a
801	WLHN>	W@LHANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	11	m	n/a	s	n/a	n/a	n/a
801	LHD>	LHAD#E>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	f	n/a	s	n/a	n/a	n/a
801	LHLJN	LHALEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	c	n/a	p	n/a	n/a	n/a
801	LHN>	LHANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	s	n/a	n/a	n/a
3486	MVLHN>	MEVULHANA>	0	12	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	n/a	n/a	n/a
802	>THNJT	>ET#HNIJT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	perfect	ethpeal
802	DTTHN>	D^T#ET#HNE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	2	s	n/a	imperfect	ethpeal
802	MHN>	M@HNE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	aphel
802	MHNJ>	M@HNJA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	active_participle	aphel
802	MTHN>	MET#H@NE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	participles	ethpeal
802	HN>	HN>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
802	TTHN>	T^ET#HNE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperfect	ethpeal
803	HNJWT>	H@NIJUWT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
804	HNJN>	HENJANA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
805	BHWPK>	B^HUWP^AK#E>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	p	emphatic	n/a	n/a
805	BHWPKWHJ	B^HUWP^AK#@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	1	m	n/a	p	emphatic	n/a	n/a
805	BHWPKJKWN	B^HUWP^AK#@JK^UWN	1	0	0	0	1	m	2	p	suffix	1	m	n/a	p	emphatic	n/a	n/a
805	HWPK>	HUWP^AK#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
805	HWPKWHJ	HUWP^AK#@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	p	emphatic	n/a	n/a
805	HWPKJ	HUWP^AK#@J	1	0	0	0	1	c/n/a	1	s/n/a	suffix	0	m	n/a	p	emphatic	n/a	n/a
805	HWPKJ	HUWP^AK#@J	1	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	construct	n/a	n/a
