Martyrs (text) 		http://syriaca.org/work/750
The Martyrs (text) 		http://syriaca.org/work/1004
The Martyrs (text) 		http://syriaca.org/work/1010
Martyrs (text) 		http://syriaca.org/work/752
The Martyrs (text) 		http://syriaca.org/work/1003
The Martyrs (text) 		http://syriaca.org/work/1005
Martyrs (text) 		http://syriaca.org/work/758
On the Commemoration of Martyrs 		http://syriaca.org/work/718
The Martyrs (text) 		http://syriaca.org/work/1016
The Martyrs (text) 		http://syriaca.org/work/1009
The Martyrs (text) 		http://syriaca.org/work/1017
The Martyrs (text) 		http://syriaca.org/work/1012
The Martyrs (text) 		http://syriaca.org/work/1007
Martyrs (text) 		http://syriaca.org/work/751
Martyrs (text) 		http://syriaca.org/work/746
Martyrs (text) 		http://syriaca.org/work/755
120 Martyrs (text) 		http://syriaca.org/work/276
Martyrs (text) 		http://syriaca.org/work/1737
The Martyrs (text) 		http://syriaca.org/work/1438
Martyrs (text) 		http://syriaca.org/work/757
The Martyrs (text) 		http://syriaca.org/work/1422
The Martyrs (text) 		http://syriaca.org/work/1439
The Martyrs (text) 		http://syriaca.org/work/1008
Martyrs (text) 		http://syriaca.org/work/747
Martyrs (text) 		http://syriaca.org/work/1280
The Martyrs (text) 		http://syriaca.org/work/1206
The Martyrs (text) 		http://syriaca.org/work/1461
The Martyrs (text) 		http://syriaca.org/work/1014
The Martyrs (text) 		http://syriaca.org/work/1082
The Martyrs (text) 		http://syriaca.org/work/1011
Martyrs (text) 		http://syriaca.org/work/1263
The Martyrs (text) 		http://syriaca.org/work/1564
The Martyrs (text) 		http://syriaca.org/work/1015
The Martyrs (text) 		http://syriaca.org/work/1006
The Martyrs (variant) (text) 		http://syriaca.org/work/1434
The Martyrs and Confessors (text) 		http://syriaca.org/work/1465
Martyrs and Confessors (text) 		http://syriaca.org/work/1684
The Martyrs of Beth Garmai (text) 		http://syriaca.org/work/334
The Martyrs of Egypt (text) 		http://syriaca.org/work/732
The Martyrs of Karka d-Beth Slokh (text)		http://syriaca.org/work/289
Martyrs of Karka d-Beth Slokh and of different places (text)		http://syriaca.org/work/274
The Martyrs of Khouzistan (text) 		http://syriaca.org/work/267
Martyrs of Palestine (text) 		http://syriaca.org/work/231
Martyrs of Persia (text) 		http://syriaca.org/work/278
The Martyrs of Persia (text) 		http://syriaca.org/work/733
40 Martyrs of Sebaste (text) 		http://syriaca.org/work/1872
The Martyrs of Sebaste (text) 		http://syriaca.org/work/402
Martyrs of Sebaste (text) 		http://syriaca.org/work/1784
Martyrs of Sebaste (text) 		http://syriaca.org/work/863
Martyrs of Sebaste (text) 		http://syriaca.org/work/871
The Martyrs of Sebaste (text) 		http://syriaca.org/work/307
The Martyrs of Sinai (text) 		http://syriaca.org/work/905
The Martyrs of the Orient (text) 		http://syriaca.org/work/262
Martyrs of Tur Berʿain (text) 		http://syriaca.org/work/1502
Marutha of Tagrit (text) 		http://syriaca.org/work/690
Mary, Mother of God, Simeon, and Anna (text)		http://syriaca.org/work/1273
Mary, Mother of God (text) 		http://syriaca.org/work/1347
Mary, Mother of God (text) 		http://syriaca.org/work/1359
Mary, Mother of God (text) 		http://syriaca.org/work/1361
Mary, Mother of God (text) 		http://syriaca.org/work/1265
Mary, Mother of God (text) 		http://syriaca.org/work/1350
Mary, Mother of God (text) 		http://syriaca.org/work/1353
Mary, Mother of God (text) 		http://syriaca.org/work/1360
Mary, Mother of God (text) 		http://syriaca.org/work/1349
Mary, Mother of God (text) 		http://syriaca.org/work/1356
Mary, Mother of God (text) 		http://syriaca.org/work/1357
Mary, Mother of God (text) 		http://syriaca.org/work/1354
Mary, Mother of God (text) 		http://syriaca.org/work/1152
Mary, Mother of God (text) 		http://syriaca.org/work/1351
Mary, Mother of God (text) 		http://syriaca.org/work/1348
Mary, Mother of God (text) 		http://syriaca.org/work/1355
Mary, Mother of God (text) 		http://syriaca.org/work/1235
Mary, Mother of God (text) 		http://syriaca.org/work/1358
Mary, Mother of God (text) 		http://syriaca.org/work/1352
Mary, Mother of God (text) 		http://syriaca.org/work/1268
Mary, the Mother of God (Annunciation) (text)		http://syriaca.org/work/1529
Mary (text) 		http://syriaca.org/work/498
Mary (text) 		http://syriaca.org/work/1110
Mary and Euphemia (text) 		http://syriaca.org/work/804
Mary Magdalene (text) 		http://syriaca.org/work/945
Mary Magdalene (text) 		http://syriaca.org/work/1553
Mary Mother of God, the Legend of Hourdapna (text)		http://syriaca.org/work/1793
Mary Mother of God (Annunciation) (text)		http://syriaca.org/work/1898
Mary Mother of God (Annunciation) (text)		http://syriaca.org/work/1971
Mary Mother of God (Annunciation) (text)		http://syriaca.org/work/1077
Mary Mother of God (Annunciation) (text)		http://syriaca.org/work/1624
Mary Mother of God (Annunciation) (text)		http://syriaca.org/work/1798
Mary Mother of God (Annunciation) (text)		http://syriaca.org/work/1871
Mary Mother of God (Annunciation) (text)		http://syriaca.org/work/1899
Mary Mother of God (Death) (text) 		http://syriaca.org/work/1473
Mary Mother of God (Death) (text) 		http://syriaca.org/work/1080
Mary Mother of God (Death of) (text) 		http://syriaca.org/work/1888
Mary Mother of God (Proto-evangelium of James) (text)		http://syriaca.org/work/1391
Mary Mother of God (text) 		http://syriaca.org/work/1261
Mary Mother of God (text) 		http://syriaca.org/work/1419
Mary Mother of God (text) 		http://syriaca.org/work/1907
Mary Mother of God (text) 		http://syriaca.org/work/990
Mary Mother of God (text) 		http://syriaca.org/work/2047
Mary Mother of God (text) 		http://syriaca.org/work/987
Mary Mother of God (text) 		http://syriaca.org/work/1286
Mary Mother of God (text) 		http://syriaca.org/work/1076
Mary Mother of God (text) 		http://syriaca.org/work/1083
Mary Mother of God (text) 		http://syriaca.org/work/1509
Mary Mother of God (text) 		http://syriaca.org/work/1066
Mary Mother of God (text) 		http://syriaca.org/work/1552
Mary Mother of God (text) 		http://syriaca.org/work/1394
Mary Mother of God (text) 		http://syriaca.org/work/1694
Mary Mother of God (text) 		http://syriaca.org/work/989
Mary Mother of God (text) 		http://syriaca.org/work/1693
Mary Mother of God (text) 		http://syriaca.org/work/934
Mary Mother of God (text) 		http://syriaca.org/work/785
Mary Mother of God (text) 		http://syriaca.org/work/986
Mary Mother of God (text) 		http://syriaca.org/work/1418
Mary Mother of God (text) 		http://syriaca.org/work/1413
Mary Mother of God (text) 		http://syriaca.org/work/1392
Mary Mother of God (text) 		http://syriaca.org/work/1175
Mary Mother of God (text) 		http://syriaca.org/work/1900
Mary Mother of God (text) 		http://syriaca.org/work/620
Mary Mother of God (text) 		http://syriaca.org/work/1462
Mary Mother of God (text) 		http://syriaca.org/work/1925
Mary Mother of God (text) 		http://syriaca.org/work/1923
Mary Mother of God (text) 		http://syriaca.org/work/984
Mary Mother of God (text) 		http://syriaca.org/work/700
Mary Mother of God (text) 		http://syriaca.org/work/1572
Mary Mother of God (text) 		http://syriaca.org/work/1860
Mary Mother of God (text) 		http://syriaca.org/work/1415
Mary Mother of God (text) 		http://syriaca.org/work/1927
Mary Mother of God (text) 		http://syriaca.org/work/1481
Mary Mother of God (text) 		http://syriaca.org/work/1181
Mary Mother of God (text) 		http://syriaca.org/work/933
Mary Mother of God (text) 		http://syriaca.org/work/1864
Mary Mother of God (text) 		http://syriaca.org/work/1000
Mary Mother of God (text) 		http://syriaca.org/work/1703
Mary Mother of God (text) 		http://syriaca.org/work/1335
Mary Mother of God (text) 		http://syriaca.org/work/1252
Mary Mother of God (text) 		http://syriaca.org/work/1414
Mary Mother of God (text) 		http://syriaca.org/work/1571
Mary Mother of God (text) 		http://syriaca.org/work/1046
Mary Mother of God (text) 		http://syriaca.org/work/1416
Mary Mother of God (text) 		http://syriaca.org/work/701
Mary Mother of God (text) 		http://syriaca.org/work/699
Mary Mother of God (text) 		http://syriaca.org/work/1420
Mary Mother of God (text) 		http://syriaca.org/work/962
Mary Mother of God (text) 		http://syriaca.org/work/1652
Mary Mother of God (text) 		http://syriaca.org/work/1002
Mary Mother of God (text) 		http://syriaca.org/work/702
Mary Mother of God (text) 		http://syriaca.org/work/1364
Mary Mother of God (text) 		http://syriaca.org/work/1742
Mary Mother of God (text) 		http://syriaca.org/work/1180
Mary Mother of God (text) 		http://syriaca.org/work/1702
Mary Mother of God (text) 		http://syriaca.org/work/703
Mary Mother of God (text) 		http://syriaca.org/work/998
Mary Mother of God (text) 		http://syriaca.org/work/1437
Mary Mother of God (text) 		http://syriaca.org/work/1177
Mary Mother of God (text) 		http://syriaca.org/work/993
Mary Mother of God (text) 		http://syriaca.org/work/621
Mary Mother of God (text) 		http://syriaca.org/work/1393
Mary Mother of God (text) 		http://syriaca.org/work/1411
Mary Mother of God (text) 		http://syriaca.org/work/1926
Mary Mother of God (text) 		http://syriaca.org/work/887
Mary Mother of God (text) 		http://syriaca.org/work/1704
Mary Mother of God (text) 		http://syriaca.org/work/995
Mary Mother of God (text) 		http://syriaca.org/work/1835
Mary Mother of God (text) 		http://syriaca.org/work/1516
Mary Mother of God (text) 		http://syriaca.org/work/1740
Mary Mother of God (text) 		http://syriaca.org/work/961
Mary Mother of God (text) 		http://syriaca.org/work/1176
Mary Mother of God (text) 		http://syriaca.org/work/1668
Mary Mother of God (text) 		http://syriaca.org/work/996
Mary Mother of God (text) 		http://syriaca.org/work/1705
Mary Mother of God (text) 		http://syriaca.org/work/1827
Mary Mother of God (text) 		http://syriaca.org/work/985
Mary Mother of God (text) 		http://syriaca.org/work/1417
Mary Mother of God (text) 		http://syriaca.org/work/1292
Mary Mother of God (text) 		http://syriaca.org/work/999
Mary Mother of God (text) 		http://syriaca.org/work/1568
Mary Mother of God (text) 		http://syriaca.org/work/1162
Mary Mother of God (text) 		http://syriaca.org/work/2028
Mary Mother of God (text) 		http://syriaca.org/work/1253
Mary Mother of God (text) 		http://syriaca.org/work/2056
Mary Mother of God (text) 		http://syriaca.org/work/997
Mary Mother of God (text) 		http://syriaca.org/work/1259
Mary Mother of God (text) 		http://syriaca.org/work/994
Mary Mother of God (text) 		http://syriaca.org/work/992
Mary Mother of God (text) 		http://syriaca.org/work/1238
Mary Mother of God (text) 		http://syriaca.org/work/698
Mary Mother of God (text) 		http://syriaca.org/work/1554
Mary Mother of God (text) 		http://syriaca.org/work/988
Mary Mother of God (text) 		http://syriaca.org/work/991
Mary Mother of God (text) 		http://syriaca.org/work/1001
Mary Mother of God (text) 		http://syriaca.org/work/1285
Mary Mother of God (text) 		http://syriaca.org/work/1057
Mary Mother of God (text) 		http://syriaca.org/work/1924
Mary Mother of God (text) 		http://syriaca.org/work/778
Mary Mother of God (text) 		http://syriaca.org/work/983
Mary Mother of God (text) 		http://syriaca.org/work/1260
Mary Mother of God (text) 		http://syriaca.org/work/1522
Mary Mother of God (text) 		http://syriaca.org/work/1701
Mary Mother of God (text) 		http://syriaca.org/work/1161
Mary Mother of God (text) 		http://syriaca.org/work/1445
Mary Mother of God (text) 		http://syriaca.org/work/1920
Mary Mother of God (the Annunciation) (text)		http://syriaca.org/work/1469
Mary Mother of God (the Annunciation) (text)		http://syriaca.org/work/1460
Mary Mother of God (the Visitation) (text)		http://syriaca.org/work/1470
Mary Mother of God (variant) (text) 		http://syriaca.org/work/2027
Mary Mother of God (variant) (text) 		http://syriaca.org/work/1518
Mary Mother of God (variation) (text) 		http://syriaca.org/work/1520
Mary Mother of God (Virginity) (text) 		http://syriaca.org/work/1079
Mary Mother of God (Visitation) (text)		http://syriaca.org/work/1078
Mary Mother of God and Joseph (text) 		http://syriaca.org/work/1598
Mary Mother of God and Joseph (text) 		http://syriaca.org/work/1990
Mary Mother of God and Joseph (text) 		http://syriaca.org/work/1515
Mary of Egypt (text) 		http://syriaca.org/work/357
Mary of Egypt (text) 		http://syriaca.org/work/1881
Mary the Mother of God (text) 		http://syriaca.org/work/1171
Mary the Mother of God (text) 		http://syriaca.org/work/1172
Mary the Mother of God (text) 		http://syriaca.org/work/1170
Mary the Mourner (text) 		http://syriaca.org/work/820
Mary the Sinful Woman (text) 		http://syriaca.org/work/1197
Mattai (Mar) (text) 		http://syriaca.org/work/1594
Mattai (Mar) (text) 		http://syriaca.org/work/1593
Matthew the Mountaineer (text) 		http://syriaca.org/work/1799
Matthias, Apostle and Mary, Mother of God (text)		http://syriaca.org/work/1313
Matthias (text) 		http://syriaca.org/work/1825
Matthias and Andrew (text) 		http://syriaca.org/work/1918
Matthias and Andrew (text) 		http://syriaca.org/work/2013
Matthias and Andrew (text) 		http://syriaca.org/work/1635
Matthias and Andrew (text) 		http://syriaca.org/work/891
Matthias and Andrew (text) 		http://syriaca.org/work/1914
Maurice the Emperor (text) 		http://syriaca.org/work/695
Maurice the Martyr (text) 		http://syriaca.org/work/1824
Maximus and Dometius (text) 		http://syriaca.org/work/1710
Maximus and Dometius (text) 		http://syriaca.org/work/693
Maximus and Dometius (text) 		http://syriaca.org/work/1974
Maximus and Dometius (text) 		http://syriaca.org/work/880
Maximus the Confessor (text) 		http://syriaca.org/work/1406
Maʿin (text) 		http://syriaca.org/work/1226
Meharshabor (text) 		http://syriaca.org/work/290
Melania (text) 		http://syriaca.org/work/1566
Melania the Elder (text) 		http://syriaca.org/work/446
Melania the Younger (text) 		http://syriaca.org/work/447
Meletius of Antioch (text) 		http://syriaca.org/work/1432
Menas (text) 		http://syriaca.org/work/727
A Merchant of Harran in Constantinople (text)		http://syriaca.org/work/1492
Micah of Nuhadra (text) 		http://syriaca.org/work/311
Michael (text) 		http://syriaca.org/work/1303
Michael of Amida (text) 		http://syriaca.org/work/1207
Mikha (text) 		http://syriaca.org/work/1676
Miles, Aboursam and Sinay (text) 		http://syriaca.org/work/270
Milida (text) 		http://syriaca.org/work/1311
A Mime (text) 		http://syriaca.org/work/1250
Mimes (Glaukos and compagnons, in Oxhyrrynque) (text)		http://syriaca.org/work/1314
The Miracles of Bassus (text) 		http://syriaca.org/work/349
The Miracles of Bassus (text) 		http://syriaca.org/work/350
The Miracles of Mary Mother of God (text)		http://syriaca.org/work/1296
The Miracle to Euphemia of Mary the Mother of God (text)		http://syriaca.org/work/1843
A Monk (text) 		http://syriaca.org/work/824
Monk (text) 		http://syriaca.org/work/463
A Monk (text) 		http://syriaca.org/work/812
A Monk of the Convent of Rabban Hormizd (text)		http://syriaca.org/work/1322
Monks of Amida (text) 		http://syriaca.org/work/827
Monks of Nitria (text) 		http://syriaca.org/work/638
Monks of Nitria (text) 		http://syriaca.org/work/412
The Monks of Sinai (text) 		http://syriaca.org/work/1370
The Monks of the Monastery of Mar Sabrishoʿ of Beth Qoqa (text)		http://syriaca.org/work/1999
A Monk who Left the Monastery (text) 		http://syriaca.org/work/810
Moses and Holy Innocents (text) 		http://syriaca.org/work/1530
Moses bar Kepha (text) 		http://syriaca.org/work/1720
Moses bar Kepha (text) 		http://syriaca.org/work/1478
Moses bar Kepha (text) 		http://syriaca.org/work/1617
Moses of the Convent of Beth Sayare (text)		http://syriaca.org/work/1326
Moses the Ethiopian (text) 		http://syriaca.org/work/2044
Moses the Indian (text) 		http://syriaca.org/work/482
Moses the Indian (text) 		http://syriaca.org/work/656
Moses the Libyan (text) 		http://syriaca.org/work/484
Mother of God (Many Hymns) (text) 		http://syriaca.org/work/1651
Naked Elder (text) 		http://syriaca.org/work/489
Naked Elder (text) 		http://syriaca.org/work/490
The Narrative of Mary Mother of God (text)		http://syriaca.org/work/1295
Narsai, Son of the Covenant (text) 		http://syriaca.org/work/332
Narses, Joseph and Their Companions (text)		http://syriaca.org/work/273
Nathanael (text) 		http://syriaca.org/work/651
Nathanael (text) 		http://syriaca.org/work/652
Nathaniel (text) 		http://syriaca.org/work/421
Nativity and Stephen (text) 		http://syriaca.org/work/882
Nestorius (text) 		http://syriaca.org/work/937
Nestorius (text) 		http://syriaca.org/work/1126
Nestorius (text) 		http://syriaca.org/work/791
Nestorius (text) 		http://syriaca.org/work/1049
Nestorius (text) 		http://syriaca.org/work/790
Nicholas of Myra (text) 		http://syriaca.org/work/1935
Nicholas of Myra (text) 		http://syriaca.org/work/345
Nicolas of Myra (Zaka) (text) 		http://syriaca.org/work/1814
Nilus the Anchorite (text) 		http://syriaca.org/work/2008
Noah of Adiabene (text) 		http://syriaca.org/work/1088
A Nun (text) 		http://syriaca.org/work/1309
A Nun (text) 		http://syriaca.org/work/1960
Olympia (text) 		http://syriaca.org/work/448
Onesima (text) 		http://syriaca.org/work/361
Onesima (text) 		http://syriaca.org/work/360
Onesima (text) 		http://syriaca.org/work/359
Onesima (text) 		http://syriaca.org/work/1751
Onesima (text) 		http://syriaca.org/work/1828
Onesimus (text) 		http://syriaca.org/work/369
Onesimus (text) 		http://syriaca.org/work/1585
Or, Isaiah, Paul, and Nophy (text) 		http://syriaca.org/work/535
Or (text) 		http://syriaca.org/work/521
Or (text) 		http://syriaca.org/work/642
Or (text) 		http://syriaca.org/work/641
Or (text) 		http://syriaca.org/work/414
Or (text) 		http://syriaca.org/work/643
Othellius (text) 		http://syriaca.org/work/1334
Pachomian Monastery of the Women (text)		http://syriaca.org/work/674
Pachomius (text) 		http://syriaca.org/work/2042
Pachomius (text) 		http://syriaca.org/work/661
Pachomius (text) 		http://syriaca.org/work/425
Pachomius (text) 		http://syriaca.org/work/662
Pachomius (text) 		http://syriaca.org/work/673
Pachomius (text) 		http://syriaca.org/work/354
Pachomius (text) 		http://syriaca.org/work/663
Pachomius - Ascetikon (text) 		http://syriaca.org/work/438
Paesius and Isaiah (text) 		http://syriaca.org/work/419
Paloutianos (text) 		http://syriaca.org/work/1890
Pamphilus, Vales, Seleucus, Paulus, Porphyrius, Theophilus, Julianus,		http://syriaca.org/work/245
Panbo (text) 		http://syriaca.org/work/645
Panbo (text) 		http://syriaca.org/work/415
Panbo (text) 		http://syriaca.org/work/644
Panteleon, Hermaloas, and Companions (text)		http://syriaca.org/work/1142
Paphnutius (text) 		http://syriaca.org/work/1386
Paphnutius (text) 		http://syriaca.org/work/364
Paphnutius (text) 		http://syriaca.org/work/530
Paphnutius (text) 		http://syriaca.org/work/1236
Pappos and 24000 Martyrs in Magdala near Antioch (text)		http://syriaca.org/work/1895
The Paradise of the Fathers (text) 		http://syriaca.org/work/1289
The Paradise of the Fathers (text) 		http://syriaca.org/work/405
The Paradise of the Fathers (text) 		http://syriaca.org/work/404
The Paradise of the Fathers (text) 		http://syriaca.org/work/403
Paradise of the Fathers (text) 		http://syriaca.org/work/439
Pasius and Isaiah (text) 		http://syriaca.org/work/650
Patriarchs, Prophets, Apostles and Fathers (text)		http://syriaca.org/work/1591
Patriarchs and Prophets (text) 		http://syriaca.org/work/1854
The Patriarchs of Antioch (text) 		http://syriaca.org/work/1810
Patriarchs of the Orient (Catholicoi) (text)		http://syriaca.org/work/1211
Patriarchs of the Orient (Catholicoi) (text)		http://syriaca.org/work/1576
Patricius and his Eleven Companions (text)		http://syriaca.org/work/1508
Paul, Nilus, Patrimytheas, and Elijah (text)		http://syriaca.org/work/247
Paul, Priest, and the Demon (text) 		http://syriaca.org/work/1369
Paul, Priest and Hermit (text) 		http://syriaca.org/work/1976
Paul, the Apostle (text) 		http://syriaca.org/work/1164
Paul, the Apostle (text) 		http://syriaca.org/work/1281
Paul, the Apostle (text) 		http://syriaca.org/work/1163
Paul, the Apostle (text) 		http://syriaca.org/work/711
Paul, the Apostle (text) 		http://syriaca.org/work/1839
Paul, the Apostle (text) 		http://syriaca.org/work/1115
Paul, the Apostle (text) 		http://syriaca.org/work/2017
Paul, the Apostle (text) 		http://syriaca.org/work/1165
Paul, the Apostle (text) 		http://syriaca.org/work/1024
Paul, the Priest (text) 		http://syriaca.org/work/1148
Paul, Valentina, and Ḥatha (text) 		http://syriaca.org/work/241
Paul (Finding of the Apostle) (text) 		http://syriaca.org/work/1636
Paul (text) 		http://syriaca.org/work/660
Paul (text) 		http://syriaca.org/work/2045
Paul (text) 		http://syriaca.org/work/1697
Paul of Antioch (text) 		http://syriaca.org/work/837
Paul of Pherme (text) 		http://syriaca.org/work/658
Paul of Pherme (text) 		http://syriaca.org/work/657
Paul of Sophene (text) 		http://syriaca.org/work/1982
Paul the Apostle (text) 		http://syriaca.org/work/223
Paul the Apostle (text) 		http://syriaca.org/work/951
Paul the Apostle (text) 		http://syriaca.org/work/1855
Paul the Apostle (variation) (text) 		http://syriaca.org/work/2032
Paul the bishop and John the Priest (text)		http://syriaca.org/work/1127
Paul the Hermit (text) 		http://syriaca.org/work/366
Paul the Hermit (text) 		http://syriaca.org/work/1975
Paul the Mourner (text) 		http://syriaca.org/work/798
Paul the Priest and a Demon (text) 		http://syriaca.org/work/1961
Paul the Simple (text) 		http://syriaca.org/work/1791
Paul the Simple (text) 		http://syriaca.org/work/517
Paul the Simple (text) 		http://syriaca.org/work/424
Pelagia (text) 		http://syriaca.org/work/400
Pelagia (text) 		http://syriaca.org/work/745
Peqida of Adiabene (text) 		http://syriaca.org/work/1084
Peter, Apostle (text) 		http://syriaca.org/work/923
Peter, John and Paul of Antioch (text)		http://syriaca.org/work/1812
Peter, the Apostle (text) 		http://syriaca.org/work/1124
Peter, the Apostle (text) 		http://syriaca.org/work/1114
Peter, the Apostle (text) 		http://syriaca.org/work/1108
Peter, the Apostle (text) 		http://syriaca.org/work/1023
Peter (text) 		http://syriaca.org/work/1696
Peter (text) 		http://syriaca.org/work/479
Peter Absholomo (text) 		http://syriaca.org/work/244
Peter and Paul (text) 		http://syriaca.org/work/1255
Peter and Paul (text) 		http://syriaca.org/work/1670
Peter and Paul (text) 		http://syriaca.org/work/1104
Peter and Paul (text) 		http://syriaca.org/work/1653
Peter and Paul (text) 		http://syriaca.org/work/1686
Peter and Paul (text) 		http://syriaca.org/work/1679
Peter and Paul (text) 		http://syriaca.org/work/1613
Peter and Paul (text) 		http://syriaca.org/work/1183
Peter and Photius (text) 		http://syriaca.org/work/847
Peter of Africa (text) 		http://syriaca.org/work/1887
Peter of Alexandria (text) 		http://syriaca.org/work/365
Peter of Alexandria (text) 		http://syriaca.org/work/1602
Peter of Alexandria (text) 		http://syriaca.org/work/761
Peter of Callinicus (text) 		http://syriaca.org/work/775
Peter Syncellus (text) 		http://syriaca.org/work/781
Peter Syncellus (text) 		http://syriaca.org/work/780
Peter the Apostle (text) 		http://syriaca.org/work/222
Peter the Apostle (text) 		http://syriaca.org/work/1987
Peter the Apostle (text) 		http://syriaca.org/work/941
Peter the Apostle (text) 		http://syriaca.org/work/296
Peter the Apostle (text) 		http://syriaca.org/work/942
Peter the Apostle (text) 		http://syriaca.org/work/943
Peter the Apostle (text) 		http://syriaca.org/work/950
Peter the Apostle (variant) (text) 		http://syriaca.org/work/2002
Peter the Iberian (text) 		http://syriaca.org/work/928
Peter the Iberian (text) 		http://syriaca.org/work/556
Peter the Publican (text) 		http://syriaca.org/work/1131
Pethion, Adorhormizd, Anahid, and Yazdin (text)		http://syriaca.org/work/292
Pethion (text) 		http://syriaca.org/work/1692
Pethion (text) 		http://syriaca.org/work/1768
Pethion (text) 		http://syriaca.org/work/1196
Pethion (text) 		http://syriaca.org/work/1227
Philemon, Cyrill, and Appollonius (text)		http://syriaca.org/work/1216
Philemon (text) 		http://syriaca.org/work/545
Philemon (text) 		http://syriaca.org/work/926
Philip (text) 		http://syriaca.org/work/890
Phillip (text) 		http://syriaca.org/work/2031
Philoxenus of Mabbug (text) 		http://syriaca.org/work/1408
Philoxenus of Mabbug (text) 		http://syriaca.org/work/1407
Philoxenus of Mabbug (text) 		http://syriaca.org/work/1507
Philoxenus of Mabbug (text) 		http://syriaca.org/work/1610
Philoxenus of Mabbug (text) 		http://syriaca.org/work/1755
Philoxenus of Mabbug (text) 		http://syriaca.org/work/1061
Philoxenus of Mabbug (text) 		http://syriaca.org/work/1122
Philoxenus of Mabbug (text) 		http://syriaca.org/work/564
Phocas of Sinope (text) 		http://syriaca.org/work/1225
Piamon (text) 		http://syriaca.org/work/441
Piminos (text) 		http://syriaca.org/work/1909
Pinḥas (text) 		http://syriaca.org/work/337
Pior (text) 		http://syriaca.org/work/483
Pirouz (text) 		http://syriaca.org/work/341
Pithyrion (text) 		http://syriaca.org/work/537
Placidus (Eustathius), his Wife, and his Two Daughters (text)		http://syriaca.org/work/1943
Placidus (Eustathius), his Wife, and his Two Daughters (text)		http://syriaca.org/work/1908
Placidus (Eustathius) (text) 		http://syriaca.org/work/302
Polycarp of Smyrna (text) 		http://syriaca.org/work/373
A Poor One (text) 		http://syriaca.org/work/809
Porphyry of Antioch (text) 		http://syriaca.org/work/767
Posi (text) 		http://syriaca.org/work/1940
Posi (text) 		http://syriaca.org/work/265
Posidonios (text) 		http://syriaca.org/work/456
Potamianus (text) 		http://syriaca.org/work/629
Potamianus (text) 		http://syriaca.org/work/627
Potamianus (text) 		http://syriaca.org/work/628
Potamianus (text) 		http://syriaca.org/work/408
Priscus (text) 		http://syriaca.org/work/844
Probus, Tarachos, and Andronicus (text)		http://syriaca.org/work/379
Probus, Tarachos and Andronicus (text) 		http://syriaca.org/work/851
Probus, Tarachos and Andronicus (text)		http://syriaca.org/work/1939
Procopius (text) 		http://syriaca.org/work/1938
Procopius (text) 		http://syriaca.org/work/232
Procopius and Phocas (text) 		http://syriaca.org/work/787
Prophets, Patriarchs, and Fathers (text)		http://syriaca.org/work/1599
Prophets (notice) (text) 		http://syriaca.org/work/1612
Prophets (text) 		http://syriaca.org/work/1590
Prophets (text) 		http://syriaca.org/work/1545
The Prophets (text) 		http://syriaca.org/work/2004
Prophets (text) 		http://syriaca.org/work/1567
Prophets (text) 		http://syriaca.org/work/1989
Prophets (text) 		http://syriaca.org/work/1998
Prophets (text) 		http://syriaca.org/work/716
The Prophets (text) 		http://syriaca.org/work/1650
Prophets (text) 		http://syriaca.org/work/1450
Prophets (text) 		http://syriaca.org/work/1726
Prophets (text) 		http://syriaca.org/work/1782
Prophets (text) 		http://syriaca.org/work/1544
Ptolemy the Egyptian (text) 		http://syriaca.org/work/430
Ptolmaeus the Egyptian (text) 		http://syriaca.org/work/670
Qardagh (text) 		http://syriaca.org/work/288
Qardagh (text) 		http://syriaca.org/work/287
Qashish (text) 		http://syriaca.org/work/842
Rabban Bar ʿEdta (text) 		http://syriaca.org/work/964
Rabban Sargis (text) 		http://syriaca.org/work/1795
Rabbula (text) 		http://syriaca.org/work/347
The Refugees of Constantinople (text) 		http://syriaca.org/work/838
Reḥima of Adiabene (text) 		http://syriaca.org/work/1100
The Relics of George (text) 		http://syriaca.org/work/1792
A Revelation of Certain Saints (text) 		http://syriaca.org/work/1712
The Rich Man and His Poor Neighbor (text)		http://syriaca.org/work/1130
A Rich Man and Poor Neighbor (text) 		http://syriaca.org/work/1632
Rich virgin (text) 		http://syriaca.org/work/636
Rich virgin (text) 		http://syriaca.org/work/637
Romanus (text) 		http://syriaca.org/work/1995
Romanus (text) 		http://syriaca.org/work/721
Romanus (text) 		http://syriaca.org/work/720
Romanus (text) 		http://syriaca.org/work/2040
Romanus (text) 		http://syriaca.org/work/866
Romanus (text) 		http://syriaca.org/work/1965
Romanus and a Child (text) 		http://syriaca.org/work/1139
Romulus, Eudoxius, and Friends (text) 		http://syriaca.org/work/377
Roubil (text) 		http://syriaca.org/work/1954
Roubil (text) 		http://syriaca.org/work/1494
Saba, martyr (text) 		http://syriaca.org/work/1477
Saba (text) 		http://syriaca.org/work/295
Saba (text) 		http://syriaca.org/work/339
Saba (text) 		http://syriaca.org/work/1312
Saba Goushnazdad (text) 		http://syriaca.org/work/1986
Saba Goushnazdad (text) 		http://syriaca.org/work/294
Saba Goushnazdad (text) 		http://syriaca.org/work/2036
Saba of Tour Mesatha (text) 		http://syriaca.org/work/1496
Sabas (text) 		http://syriaca.org/work/471
Sabas (text) 		http://syriaca.org/work/1298
Sabas (text) 		http://syriaca.org/work/927
Sabinius (text) 		http://syriaca.org/work/1487
Sabrisho I (text) 		http://syriaca.org/work/897
